id,provider_id,provider_name,state_id,county_id,source_url,source_host,clue_page_type,clue_field,current_status,decision,clue_page_url,clue_value,clue_text,review_notes,reviewed_by
prov-acc-review__pa-clinic-geisinger__contact_page__languages,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,contact_page,languages,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check for explicit languages, multilingual phone lines, interpreter wording, and contact-form language choices. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__contact_page__next_step_type,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,contact_page,next_step_type,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check for explicit languages, multilingual phone lines, interpreter wording, and contact-form language choices. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__faq_page__accessibility_notes,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,faq_page,accessibility_notes,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check FAQ or family-support pages for explicit telehealth, language, or support-service wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__patient_services__accessibility_notes,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,patient_services,accessibility_notes,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__patient_services__home_visits,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,patient_services,home_visits,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__patient_services__transportation_help,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,patient_services,transportation_help,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__patient_services__wheelchair_accessible,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,patient_services,wheelchair_accessible,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__program_overview__application_url,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,program_overview,application_url,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check the main program page for language, referral, family-support, and intake or eligibility instructions. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__program_overview__in_person_services,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,program_overview,in_person_services,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check the main program page for language, referral, family-support, and intake or eligibility instructions. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-geisinger__program_overview__requirements,pa-clinic-geisinger,Geisinger Autism & Developmental Medicine Institute (ADMI),pennsylvania,union-pa,https://www.geisinger.org/patient-care/specialties-and-services/autism-and-developmental-medicine-institute,geisinger.org,program_overview,requirements,queued,,,,,"Seeded review task for Geisinger Autism & Developmental Medicine Institute (ADMI). Check the main program page for language, referral, family-support, and intake or eligibility instructions. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-psu__accessibility_page__asl_available,pa-clinic-psu,Penn State Health Children's Hospital - Developmental Pediatrics,pennsylvania,dauphin-pa,https://www.pennstatehealth.org/services-treatments/developmental-pediatrics,pennstatehealth.org,accessibility_page,asl_available,queued,,,,,"Seeded review task for Penn State Health Children's Hospital - Developmental Pediatrics. Check official accessibility or interpreter pages for language access, ASL, wheelchair, and patient-access statements that plausibly apply to clinic visits. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-psu__accessibility_page__interpreter_available,pa-clinic-psu,Penn State Health Children's Hospital - Developmental Pediatrics,pennsylvania,dauphin-pa,https://www.pennstatehealth.org/services-treatments/developmental-pediatrics,pennstatehealth.org,accessibility_page,interpreter_available,queued,,,,,"Seeded review task for Penn State Health Children's Hospital - Developmental Pediatrics. Check official accessibility or interpreter pages for language access, ASL, wheelchair, and patient-access statements that plausibly apply to clinic visits. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-psu__accessibility_page__wheelchair_accessible,pa-clinic-psu,Penn State Health Children's Hospital - Developmental Pediatrics,pennsylvania,dauphin-pa,https://www.pennstatehealth.org/services-treatments/developmental-pediatrics,pennstatehealth.org,accessibility_page,wheelchair_accessible,queued,,,,,"Seeded review task for Penn State Health Children's Hospital - Developmental Pediatrics. Check official accessibility or interpreter pages for language access, ASL, wheelchair, and patient-access statements that plausibly apply to clinic visits. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-psu__appointment_page__referral_url,pa-clinic-psu,Penn State Health Children's Hospital - Developmental Pediatrics,pennsylvania,dauphin-pa,https://www.pennstatehealth.org/services-treatments/developmental-pediatrics,pennstatehealth.org,appointment_page,referral_url,queued,,,,,"Seeded review task for Penn State Health Children's Hospital - Developmental Pediatrics. Check scheduling and referral pages for interpreter requests, telehealth, appointment-required, and referral-required wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-psu__appointment_page__requirements,pa-clinic-psu,Penn State Health Children's Hospital - Developmental Pediatrics,pennsylvania,dauphin-pa,https://www.pennstatehealth.org/services-treatments/developmental-pediatrics,pennstatehealth.org,appointment_page,requirements,queued,,,,,"Seeded review task for Penn State Health Children's Hospital - Developmental Pediatrics. Check scheduling and referral pages for interpreter requests, telehealth, appointment-required, and referral-required wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__pa-clinic-psu__appointment_page__virtual_services,pa-clinic-psu,Penn State Health Children's Hospital - Developmental Pediatrics,pennsylvania,dauphin-pa,https://www.pennstatehealth.org/services-treatments/developmental-pediatrics,pennstatehealth.org,appointment_page,virtual_services,queued,,,,,"Seeded review task for Penn State Health Children's Hospital - Developmental Pediatrics. Check scheduling and referral pages for interpreter requests, telehealth, appointment-required, and referral-required wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
