id,url,domain,family,stateId,targetTable,sourceName,scrapeLane,launchNeedClass,crawlMethod,ledgerStatus,firstPartyMode,priority,sourceArtifacts,whyNeeded,currentEvidence,doNotScrapeReason
launch-url-01510,https://www.roe3.org/,roe3.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01511,https://www.roe30.org/,roe30.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01512,https://www.roe33.net/,roe33.net,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01513,https://www.roe35.org/,roe35.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01514,https://www.roe4.org/,roe4.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01515,https://www.roe40.com/,roe40.com,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01516,https://www.roe47.org/,roe47.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01517,https://www.roe51.org/,roe51.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01518,https://www.roe8.org/,roe8.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01519,https://www.roe9.org/,roe9.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01520,https://www.rpesd.org/,rpesd.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01521,https://www.salemcountynj.gov/departments/schools,salemcountynj.gov,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01522,https://www.san-benitocoe.org/selpa,san-benitocoe.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01523,https://www.san-luis-obispocoe.org/selpa,san-luis-obispocoe.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01524,https://sandiegounified.org/,sandiegounified.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01525,https://www.sanjuan.edu/,sanjuan.edu,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01526,https://www.santa-cruzcoe.org/selpa,santa-cruzcoe.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01527,https://www.santarosa.k12.fl.us/departments/ese,santarosa.k12.fl.us,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01528,https://www.sarasotacountyschools.net/departments/ese,sarasotacountyschools.net,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01529,https://sausd.us/,sausd.us,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01530,https://www.sbac.edu/ese,sbac.edu,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01531,https://www.sbcusd.com/,sbcusd.com,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01532,https://www.sbunified.org/,sbunified.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01533,https://www.scboces.org/,scboces.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01534,https://www.sccpss.com/,sccpss.com,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01535,https://www.schools.nyc.gov/,schools.nyc.gov,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01536,https://schools.utah.gov/,schools.utah.gov,education_routing,,school_districts,school_districts.source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01537,https://schools.utah.gov/specialeducation,schools.utah.gov,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01538,https://www.scoesc.org/,scoesc.org,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01539,https://www.scoesc.org/districts,scoesc.org,education_routing,,school_districts,school_districts.source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01540,https://www.scps.k12.fl.us/ese,scps.k12.fl.us,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01541,http://www.scsd2.com/,scsd2.com,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-01542,https://scusd.edu/,scusd.edu,education_routing,,school_districts,school_districts.website,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
